year,report_id,habitat_type,region,sample_date,taxa,value
2021,SRC3,River channel,Sacramento River,2/8/2021,Terrestrial insect,1.397882626
2021,SRC4,River channel,Sacramento River,2/8/2021,Aquatic insect,14.3601363
2021,SRC4,River channel,Sacramento River,2/8/2021,Copepoda,367.6194894
2021,SRC4,River channel,Sacramento River,2/8/2021,Large cladocera,40.20838165
2021,SRC4,River channel,Sacramento River,2/8/2021,Ostracoda,2.872027261
2021,SRC4,River channel,Sacramento River,2/8/2021,Rare,31.59229987
2021,SRC4,River channel,Sacramento River,2/8/2021,Rotifera,11.48810904
2021,SRC4,River channel,Sacramento River,2/8/2021,Small cladocera,304.4348896
2021,SRC4,River channel,Sacramento River,2/8/2021,Terrestrial insect,5.744054521
2021,UBC1,Canal channel,Upper Bypass,2/8/2021,Copepoda,358.7343079
2021,UBC1,Canal channel,Upper Bypass,2/8/2021,Large cladocera,235.4193896
2021,UBC1,Canal channel,Upper Bypass,2/8/2021,Rare,100.8940241
2021,UBC1,Canal channel,Upper Bypass,2/8/2021,Rotifera,22.42089424
2021,UBC1,Canal channel,Upper Bypass,2/8/2021,Small cladocera,1916.986458
2021,UBC2,Canal channel,Upper Bypass,2/8/2021,Aquatic insect,93.01105952
2021,UBC2,Canal channel,Upper Bypass,2/8/2021,Copepoda,511.5608273
2021,UBC2,Canal channel,Upper Bypass,2/8/2021,Large cladocera,116.2638244
2021,UBC2,Canal channel,Upper Bypass,2/8/2021,Rotifera,46.50552976
2021,UBC2,Canal channel,Upper Bypass,2/8/2021,Small cladocera,2325.276488
2021,UBC3,Canal channel,Upper Bypass,2/8/2021,Aquatic insect,71.01294022
2021,UBC3,Canal channel,Upper Bypass,2/8/2021,Copepoda,224.8743107
2021,UBC3,Canal channel,Upper Bypass,2/8/2021,Large cladocera,59.17745019
2021,UBC3,Canal channel,Upper Bypass,2/8/2021,Ostracoda,11.83549004
2021,UBC3,Canal channel,Upper Bypass,2/8/2021,Rare,11.83549004
2021,UBC3,Canal channel,Upper Bypass,2/8/2021,Rotifera,23.67098007
2021,UBC3,Canal channel,Upper Bypass,2/8/2021,Small cladocera,1858.171936
2021,UBC3,Canal channel,Upper Bypass,2/8/2021,Terrestrial insect,35.50647011
2021,UBW1,Wetland,Upper Bypass,2/8/2021,Copepoda,253.4385696
2021,UBW1,Wetland,Upper Bypass,2/8/2021,Large cladocera,2034.749659
2021,UBW1,Wetland,Upper Bypass,2/8/2021,Ostracoda,10.13754279
2021,UBW1,Wetland,Upper Bypass,2/8/2021,Small cladocera,1640.833711
2021,BSA1,Agriculture,Butte Sink,2/15/2021,Aquatic insect,75.78806814
2021,BSA1,Agriculture,Butte Sink,2/15/2021,Copepoda,293.7361792
2021,BSA1,Agriculture,Butte Sink,2/15/2021,Large cladocera,1418.078964
2021,BSA1,Agriculture,Butte Sink,2/15/2021,Ostracoda,117.8925504
2021,BSA1,Agriculture,Butte Sink,2/15/2021,Small cladocera,3751.509373
2021,BSC1,Canal channel,Butte Sink,2/15/2021,Aquatic insect,124.4700017
2021,BSC1,Canal channel,Butte Sink,2/15/2021,Copepoda,825.4326432
2021,BSC1,Canal channel,Butte Sink,2/15/2021,Large cladocera,694.4115887
2021,BSC1,Canal channel,Butte Sink,2/15/2021,Rotifera,32.75526362
2021,BSC1,Canal channel,Butte Sink,2/15/2021,Small cladocera,681.3094832
2021,BSC1,Canal channel,Butte Sink,2/15/2021,Terrestrial insect,6.551052724
2021,BSW1,Wetland,Butte Sink,2/15/2021,Copepoda,6578.404314
2021,BSW1,Wetland,Butte Sink,2/15/2021,Large cladocera,6260.094428
2021,BSW1,Wetland,Butte Sink,2/15/2021,Rotifera,106.1032954
2021,BSW1,Wetland,Butte Sink,2/15/2021,Small cladocera,18037.56022
2021,BSW2,Wetland,Butte Sink,2/15/2021,Copepoda,2900.156741
2021,BSW2,Wetland,Butte Sink,2/15/2021,Large cladocera,16410.64302
2021,BSW2,Wetland,Butte Sink,2/15/2021,Rotifera,282.9421211
2021,BSW2,Wetland,Butte Sink,2/15/2021,Small cladocera,8346.792571
2021,FRC1,River channel,Feather River,2/15/2021,Aquatic insect,11.34950872
2021,FRC1,River channel,Feather River,2/15/2021,Copepoda,6.111273927
2021,FRC1,River channel,Feather River,2/15/2021,Large cladocera,0.873039132
2021,FRC1,River channel,Feather River,2/15/2021,Rare,0.873039132
2021,FRC1,River channel,Feather River,2/15/2021,Small cladocera,29.6833305
2021,FRC1,River channel,Feather River,2/15/2021,Terrestrial insect,0.873039132
2021,LBC1,Canal channel,Lower Bypass,2/15/2021,Aquatic insect,28.21235782
2021,LBC1,Canal channel,Lower Bypass,2/15/2021,Copepoda,476.0835382
2021,LBC1,Canal channel,Lower Bypass,2/15/2021,Large cladocera,77.583984
2021,LBC1,Canal channel,Lower Bypass,2/15/2021,Ostracoda,7.053089454
2021,LBC1,Canal channel,Lower Bypass,2/15/2021,Rare,24.68581309
2021,LBC1,Canal channel,Lower Bypass,2/15/2021,Rotifera,21.15926836
2021,LBC1,Canal channel,Lower Bypass,2/15/2021,Small cladocera,306.8093913
2021,LBC2,Canal channel,Lower Bypass,2/15/2021,Aquatic insect,27.41888525
2021,LBC2,Canal channel,Lower Bypass,2/15/2021,Copepoda,309.6049127
2021,LBC2,Canal channel,Lower Bypass,2/15/2021,Large cladocera,11.42453552
2021,LBC2,Canal channel,Lower Bypass,2/15/2021,Ostracoda,6.854721313
2021,LBC2,Canal channel,Lower Bypass,2/15/2021,Rare,9.139628418
2021,LBC2,Canal channel,Lower Bypass,2/15/2021,Rotifera,93.68119128
2021,LBC2,Canal channel,Lower Bypass,2/15/2021,Small cladocera,367.8700438
2021,LBW1,Wetland,Lower Bypass,2/15/2021,Aquatic insect,56.58842421
2021,LBW1,Wetland,Lower Bypass,2/15/2021,Copepoda,976.1503176
2021,LBW1,Wetland,Lower Bypass,2/15/2021,Large cladocera,1527.887454
2021,LBW1,Wetland,Lower Bypass,2/15/2021,Rotifera,14.14710605
2021,LBW1,Wetland,Lower Bypass,2/15/2021,Small cladocera,2037.183272
2021,SRC1,River channel,Sacramento River,2/15/2021,Aquatic insect,8.939591267
2021,SRC1,River channel,Sacramento River,2/15/2021,Copepoda,73.99994994
2021,SRC1,River channel,Sacramento River,2/15/2021,Large cladocera,65.55700263
2021,SRC1,River channel,Sacramento River,2/15/2021,Ostracoda,1.986575837
2021,SRC1,River channel,Sacramento River,2/15/2021,Rare,30.79192548
2021,SRC1,River channel,Sacramento River,2/15/2021,Small cladocera,80.45632141
2021,SRC1,River channel,Sacramento River,2/15/2021,Terrestrial insect,13.4093869
2021,SRC2,River channel,Sacramento River,2/15/2021,Aquatic insect,6.95301543
2021,SRC2,River channel,Sacramento River,2/15/2021,Copepoda,34.76507715
2021,SRC2,River channel,Sacramento River,2/15/2021,Large cladocera,20.85904629
2021,SRC2,River channel,Sacramento River,2/15/2021,Ostracoda,1.986575837
2021,SRC2,River channel,Sacramento River,2/15/2021,Rare,6.95301543
2021,SRC2,River channel,Sacramento River,2/15/2021,Rotifera,0.993287919
2021,SRC2,River channel,Sacramento River,2/15/2021,Small cladocera,63.57042679
2021,SRC2,River channel,Sacramento River,2/15/2021,Terrestrial insect,2.979863756
2021,SRC3,River channel,Sacramento River,2/15/2021,Aquatic insect,14.13458442
2021,SRC3,River channel,Sacramento River,2/15/2021,Copepoda,148.4131364
2021,SRC3,River channel,Sacramento River,2/15/2021,Large cladocera,53.00469159
2021,SRC3,River channel,Sacramento River,2/15/2021,Ostracoda,7.067292212
2021,SRC3,River channel,Sacramento River,2/15/2021,Rare,38.87010717
2021,SRC3,River channel,Sacramento River,2/15/2021,Rotifera,10.60093832
2021,SRC3,River channel,Sacramento River,2/15/2021,Small cladocera,462.9076399
2021,SRC3,River channel,Sacramento River,2/15/2021,Terrestrial insect,14.13458442
2021,SRC4,River channel,Sacramento River,2/15/2021,Aquatic insect,18.7699189
2021,SRC4,River channel,Sacramento River,2/15/2021,Copepoda,154.1814767
2021,SRC4,River channel,Sacramento River,2/15/2021,Large cladocera,54.96904821
2021,SRC4,River channel,Sacramento River,2/15/2021,Ostracoda,5.362833972
2021,SRC4,River channel,Sacramento River,2/15/2021,Rare,10.72566794
2021,SRC4,River channel,Sacramento River,2/15/2021,Rotifera,1.340708493
2021,SRC4,River channel,Sacramento River,2/15/2021,Small cladocera,134.0708493
2021,SRC4,River channel,Sacramento River,2/15/2021,Terrestrial insect,4.022125479
2021,UBC1,Canal channel,Upper Bypass,2/15/2021,Copepoda,385.8292648
2021,UBC1,Canal channel,Upper Bypass,2/15/2021,Large cladocera,450.1341423
2021,UBC1,Canal channel,Upper Bypass,2/15/2021,Rare,42.86991831
2021,UBC1,Canal channel,Upper Bypass,2/15/2021,Rotifera,10.71747958
2021,UBC1,Canal channel,Upper Bypass,2/15/2021,Small cladocera,1779.10161
2021,UBC2,Canal channel,Upper Bypass,2/15/2021,Copepoda,219.0265982
2021,UBC2,Canal channel,Upper Bypass,2/15/2021,Large cladocera,87.61063927
2021,UBC2,Canal channel,Upper Bypass,2/15/2021,Ostracoda,19.46903095
2021,UBC2,Canal channel,Upper Bypass,2/15/2021,Rare,14.60177321
2021,UBC2,Canal channel,Upper Bypass,2/15/2021,Rotifera,9.734515475
2021,UBC2,Canal channel,Upper Bypass,2/15/2021,Small cladocera,1129.203795
2021,UBC2,Canal channel,Upper Bypass,2/15/2021,Terrestrial insect,4.867257737
2021,UBC3,Canal channel,Upper Bypass,2/15/2021,Aquatic insect,14.28997277
2021,UBC3,Canal channel,Upper Bypass,2/15/2021,Copepoda,321.5243873
2021,UBC3,Canal channel,Upper Bypass,2/15/2021,Large cladocera,14.28997277
2021,UBC3,Canal channel,Upper Bypass,2/15/2021,Rotifera,7.144986385
2021,UBC3,Canal channel,Upper Bypass,2/15/2021,Small cladocera,2515.035208
2021,UBW1,Wetland,Upper Bypass,2/15/2021,Copepoda,50.52537876
2021,UBW1,Wetland,Upper Bypass,2/15/2021,Large cladocera,550.7266285
2021,UBW1,Wetland,Upper Bypass,2/15/2021,Small cladocera,581.0418557
2021,BSA1,Agriculture,Butte Sink,2/22/2021,Aquatic insect,424.4131816
2021,BSA1,Agriculture,Butte Sink,2/22/2021,Copepoda,2015.962612
2021,BSA1,Agriculture,Butte Sink,2/22/2021,Large cladocera,7215.024087
2021,BSA1,Agriculture,Butte Sink,2/22/2021,Ostracoda,848.8263632
2021,BSA1,Agriculture,Butte Sink,2/22/2021,Rotifera,106.1032954
2021,BSA1,Agriculture,Butte Sink,2/22/2021,Small cladocera,11353.05261
2021,BSC1,Canal channel,Butte Sink,2/22/2021,Aquatic insect,11.62638244
2021,BSC1,Canal channel,Butte Sink,2/22/2021,Copepoda,264.5002005
2021,BSC1,Canal channel,Butte Sink,2/22/2021,Large cladocera,46.50552976
2021,BSC1,Canal channel,Butte Sink,2/22/2021,Ostracoda,5.81319122
2021,BSC1,Canal channel,Butte Sink,2/22/2021,Rare,93.01105952
2021,BSC1,Canal channel,Butte Sink,2/22/2021,Small cladocera,997.9311594
2021,BSC1,Canal channel,Butte Sink,2/22/2021,Terrestrial insect,11.62638244
2021,BSC2,Canal channel,Butte Sink,2/22/2021,Aquatic insect,29.89452566
2021,BSC2,Canal channel,Butte Sink,2/22/2021,Copepoda,717.4686158
2021,BSC2,Canal channel,Butte Sink,2/22/2021,Large cladocera,298.9452566
2021,BSC2,Canal channel,Butte Sink,2/22/2021,Rare,29.89452566
2021,BSC2,Canal channel,Butte Sink,2/22/2021,Rotifera,29.89452566
2021,BSC2,Canal channel,Butte Sink,2/22/2021,Small cladocera,5829.432504
2021,BSW1,Wetland,Butte Sink,2/22/2021,Aquatic insect,35.36776513
2021,BSW1,Wetland,Butte Sink,2/22/2021,Copepoda,919.5618934
2021,BSW1,Wetland,Butte Sink,2/22/2021,Large cladocera,459.7809467
2021,BSW1,Wetland,Butte Sink,2/22/2021,Small cladocera,6012.520072
2021,BSW2,Wetland,Butte Sink,2/22/2021,Copepoda,5941.784542
2021,BSW2,Wetland,Butte Sink,2/22/2021,Large cladocera,5906.416777
2021,BSW2,Wetland,Butte Sink,2/22/2021,Rare,35.36776513
2021,BSW2,Wetland,Butte Sink,2/22/2021,Small cladocera,1485.446136
2021,FRC1,River channel,Feather River,2/22/2021,Aquatic insect,52.28368257
2021,FRC1,River channel,Feather River,2/22/2021,Copepoda,12.62019924
2021,FRC1,River channel,Feather River,2/22/2021,Large cladocera,0.901442803
2021,FRC1,River channel,Feather River,2/22/2021,Small cladocera,21.63462727
2021,FRC1,River channel,Feather River,2/22/2021,Terrestrial insect,28.84616969
2021,LBC1,Canal channel,Lower Bypass,2/22/2021,Aquatic insect,29.6309154
2021,LBC1,Canal channel,Lower Bypass,2/22/2021,Copepoda,1244.498447
2021,LBC1,Canal channel,Lower Bypass,2/22/2021,Large cladocera,128.4006334
2021,LBC1,Canal channel,Lower Bypass,2/22/2021,Rare,39.50788719
2021,LBC1,Canal channel,Lower Bypass,2/22/2021,Rotifera,622.2492233
2021,LBC1,Canal channel,Lower Bypass,2/22/2021,Small cladocera,1550.684572
2021,LBC2,Canal channel,Lower Bypass,2/22/2021,Copepoda,155.5882979
2021,LBC2,Canal channel,Lower Bypass,2/22/2021,Large cladocera,3.197019819
2021,LBC2,Canal channel,Lower Bypass,2/22/2021,Rare,8.525386184
2021,LBC2,Canal channel,Lower Bypass,2/22/2021,Rotifera,5.328366365
2021,LBC2,Canal channel,Lower Bypass,2/22/2021,Small cladocera,79.92549548
2021,LBC2,Canal channel,Lower Bypass,2/22/2021,Terrestrial insect,3.197019819
2021,LBW1,Wetland,Lower Bypass,2/22/2021,Aquatic insect,47.15702018
2021,LBW1,Wetland,Lower Bypass,2/22/2021,Copepoda,783.9854604
2021,LBW1,Wetland,Lower Bypass,2/22/2021,Large cladocera,506.9379669
2021,LBW1,Wetland,Lower Bypass,2/22/2021,Rare,11.78925504
2021,LBW1,Wetland,Lower Bypass,2/22/2021,Rotifera,11.78925504
2021,LBW1,Wetland,Lower Bypass,2/22/2021,Small cladocera,1237.87178
2021,SRC2,River channel,Sacramento River,2/22/2021,Aquatic insect,4.189198384
2021,SRC2,River channel,Sacramento River,2/22/2021,Copepoda,74.00917144
2021,SRC2,River channel,Sacramento River,2/22/2021,Large cladocera,14.66219434
2021,SRC2,River channel,Sacramento River,2/22/2021,Rare,5.585597845
2021,SRC2,River channel,Sacramento River,2/22/2021,Small cladocera,259.7302998
2021,SRC2,River channel,Sacramento River,2/22/2021,Terrestrial insect,3.490998653
2021,SRC3,River channel,Sacramento River,2/22/2021,Aquatic insect,4.451945851
2021,SRC3,River channel,Sacramento River,2/22/2021,Copepoda,182.5297799
2021,SRC3,River channel,Sacramento River,2/22/2021,Large cladocera,60.10126899
2021,SRC3,River channel,Sacramento River,2/22/2021,Rare,20.03375633
2021,SRC3,River channel,Sacramento River,2/22/2021,Rotifera,37.84153973
2021,SRC3,River channel,Sacramento River,2/22/2021,Small cladocera,331.6699659
2021,SRC3,River channel,Sacramento River,2/22/2021,Terrestrial insect,4.451945851
2021,SRC4,River channel,Sacramento River,2/22/2021,Aquatic insect,1.44905752
2021,SRC4,River channel,Sacramento River,2/22/2021,Copepoda,113.0264865
2021,SRC4,River channel,Sacramento River,2/22/2021,Large cladocera,13.04151768
2021,SRC4,River channel,Sacramento River,2/22/2021,Rotifera,4.347172559
2021,SRC4,River channel,Sacramento River,2/22/2021,Small cladocera,182.5812475
2021,SRC4,River channel,Sacramento River,2/22/2021,Terrestrial insect,2.898115039
2021,UBC1,Canal channel,Upper Bypass,2/22/2021,Copepoda,856.7374167
2021,UBC1,Canal channel,Upper Bypass,2/22/2021,Large cladocera,608.7344803
2021,UBC1,Canal channel,Upper Bypass,2/22/2021,Rare,22.54572149
2021,UBC1,Canal channel,Upper Bypass,2/22/2021,Rotifera,45.09144299
2021,UBC1,Canal channel,Upper Bypass,2/22/2021,Small cladocera,3810.226932
2021,UBC3,Canal channel,Upper Bypass,2/22/2021,Aquatic insect,2.77075051
2021,UBC3,Canal channel,Upper Bypass,2/22/2021,Copepoda,19.39525357
2021,UBC3,Canal channel,Upper Bypass,2/22/2021,Large cladocera,6.465084523
2021,UBC3,Canal channel,Upper Bypass,2/22/2021,Rare,0.923583503
2021,UBC3,Canal channel,Upper Bypass,2/22/2021,Rotifera,3.694334013
2021,UBC3,Canal channel,Upper Bypass,2/22/2021,Small cladocera,178.2516161
2021,UBC3,Canal channel,Upper Bypass,2/22/2021,Terrestrial insect,1.847167007
2021,UBW1,Wetland,Upper Bypass,2/22/2021,Aquatic insect,6.241370317
2021,UBW1,Wetland,Upper Bypass,2/22/2021,Copepoda,66.57461672
2021,UBW1,Wetland,Upper Bypass,2/22/2021,Large cladocera,332.8730836
2021,UBW1,Wetland,Upper Bypass,2/22/2021,Ostracoda,6.241370317
2021,UBW1,Wetland,Upper Bypass,2/22/2021,Rare,2.080456772
2021,UBW1,Wetland,Upper Bypass,2/22/2021,Rotifera,6.241370317
2021,UBW1,Wetland,Upper Bypass,2/22/2021,Small cladocera,41.60913545
2021,BSA1,Agriculture,Butte Sink,3/1/2021,Aquatic insect,8.841941283
2021,BSA1,Agriculture,Butte Sink,3/1/2021,Copepoda,433.2551229
2021,BSA1,Agriculture,Butte Sink,3/1/2021,Large cladocera,229.8904734
2021,BSA1,Agriculture,Butte Sink,3/1/2021,Ostracoda,53.0516477
2021,BSA1,Agriculture,Butte Sink,3/1/2021,Small cladocera,1343.975075
2021,BSC1,Canal channel,Butte Sink,3/1/2021,Aquatic insect,187.1039924
2021,BSC1,Canal channel,Butte Sink,3/1/2021,Copepoda,195.6087194
2021,BSC1,Canal channel,Butte Sink,3/1/2021,Large cladocera,51.02836157
2021,BSC1,Canal channel,Butte Sink,3/1/2021,Rotifera,8.504726928
2021,BSC1,Canal channel,Butte Sink,3/1/2021,Small cladocera,1624.402843
2021,BSC1,Canal channel,Butte Sink,3/1/2021,Terrestrial insect,85.04726928
2021,BSC2,Canal channel,Butte Sink,3/1/2021,Copepoda,785.7352192
2021,BSC2,Canal channel,Butte Sink,3/1/2021,Large cladocera,1100.029307
2021,BSC2,Canal channel,Butte Sink,3/1/2021,Rotifera,104.7646959
2021,BSC2,Canal channel,Butte Sink,3/1/2021,Small cladocera,4635.837793
2021,BSW1,Wetland,Butte Sink,3/1/2021,Aquatic insect,114.4440428
2021,BSW1,Wetland,Butte Sink,3/1/2021,Copepoda,7782.19491
2021,BSW1,Wetland,Butte Sink,3/1/2021,Large cladocera,17624.38259
2021,BSW1,Wetland,Butte Sink,3/1/2021,Ostracoda,114.4440428
2021,BSW1,Wetland,Butte Sink,3/1/2021,Rare,114.4440428
2021,BSW1,Wetland,Butte Sink,3/1/2021,Small cladocera,7553.306825
2021,BSW2,Wetland,Butte Sink,3/1/2021,Copepoda,3448.3571
2021,BSW2,Wetland,Butte Sink,3/1/2021,Large cladocera,23873.24146
2021,BSW2,Wetland,Butte Sink,3/1/2021,Rotifera,318.3098862
2021,BSW2,Wetland,Butte Sink,3/1/2021,Small cladocera,4244.131816
2021,BSW2,Wetland,Butte Sink,3/1/2021,Terrestrial insect,106.1032954
2021,FRC1,River channel,Feather River,3/1/2021,Aquatic insect,9.898920625
2021,FRC1,River channel,Feather River,3/1/2021,Copepoda,4.499509375
2021,FRC1,River channel,Feather River,3/1/2021,Ostracoda,0.899901875
2021,FRC1,River channel,Feather River,3/1/2021,Small cladocera,0.899901875
2021,LBC1,Canal channel,Lower Bypass,3/1/2021,Copepoda,13430.50405
2021,LBC1,Canal channel,Lower Bypass,3/1/2021,Large cladocera,2984.556455
2021,LBC1,Canal channel,Lower Bypass,3/1/2021,Rare,62.17825947
2021,LBC1,Canal channel,Lower Bypass,3/1/2021,Rotifera,10756.83889
2021,LBC1,Canal channel,Lower Bypass,3/1/2021,Small cladocera,2487.130379
2021,LBC2,Canal channel,Lower Bypass,3/1/2021,Aquatic insect,14.25591954
2021,LBC2,Canal channel,Lower Bypass,3/1/2021,Copepoda,419.1240345
2021,LBC2,Canal channel,Lower Bypass,3/1/2021,Large cladocera,5.702367817
2021,LBC2,Canal channel,Lower Bypass,3/1/2021,Rare,19.95828736
2021,LBC2,Canal channel,Lower Bypass,3/1/2021,Rotifera,205.2852414
2021,LBC2,Canal channel,Lower Bypass,3/1/2021,Small cladocera,319.3325978
2021,LBC2,Canal channel,Lower Bypass,3/1/2021,Terrestrial insect,2.851183908
2021,LBW1,Wetland,Lower Bypass,3/1/2021,Copepoda,4754.217284
2021,LBW1,Wetland,Lower Bypass,3/1/2021,Large cladocera,22843.43427
2021,LBW1,Wetland,Lower Bypass,3/1/2021,Rotifera,1159.565191
2021,LBW1,Wetland,Lower Bypass,3/1/2021,Small cladocera,579.7825957
2021,SRC1,River channel,Sacramento River,3/1/2021,Aquatic insect,9.984256147
2021,SRC1,River channel,Sacramento River,3/1/2021,Copepoda,13.61489475
2021,SRC1,River channel,Sacramento River,3/1/2021,Rare,2.722978949
2021,SRC1,River channel,Sacramento River,3/1/2021,Small cladocera,9.984256147
2021,SRC1,River channel,Sacramento River,3/1/2021,Terrestrial insect,4.084468424
2021,SRC2,River channel,Sacramento River,3/1/2021,Aquatic insect,3.575161948
2021,SRC2,River channel,Sacramento River,3/1/2021,Copepoda,20.5571812
2021,SRC2,River channel,Sacramento River,3/1/2021,Large cladocera,3.575161948
2021,SRC2,River channel,Sacramento River,3/1/2021,Rare,0.893790487
2021,SRC2,River channel,Sacramento River,3/1/2021,Rotifera,3.575161948
2021,SRC2,River channel,Sacramento River,3/1/2021,Small cladocera,55.4150102
2021,SRC2,River channel,Sacramento River,3/1/2021,Terrestrial insect,2.681371461
2021,SRC3,River channel,Sacramento River,3/1/2021,Aquatic insect,8.212833024
2021,SRC3,River channel,Sacramento River,3/1/2021,Copepoda,151.937411
2021,SRC3,River channel,Sacramento River,3/1/2021,Large cladocera,229.9593247
2021,SRC3,River channel,Sacramento River,3/1/2021,Ostracoda,2.053208256
2021,SRC3,River channel,Sacramento River,3/1/2021,Rare,14.37245779
2021,SRC3,River channel,Sacramento River,3/1/2021,Rotifera,22.58529082
2021,SRC3,River channel,Sacramento River,3/1/2021,Small cladocera,102.6604128
2021,SRC3,River channel,Sacramento River,3/1/2021,Terrestrial insect,2.053208256
2021,SRC4,River channel,Sacramento River,3/1/2021,Aquatic insect,43.87021641
2021,SRC4,River channel,Sacramento River,3/1/2021,Copepoda,848.1575172
2021,SRC4,River channel,Sacramento River,3/1/2021,Large cladocera,555.6894078
2021,SRC4,River channel,Sacramento River,3/1/2021,Ostracoda,21.9351082
2021,SRC4,River channel,Sacramento River,3/1/2021,Rare,51.18191914
2021,SRC4,River channel,Sacramento River,3/1/2021,Rotifera,65.80532461
2021,SRC4,River channel,Sacramento River,3/1/2021,Small cladocera,219.351082
2021,UBC1,Canal channel,Upper Bypass,3/1/2021,Aquatic insect,41.64893963
2021,UBC1,Canal channel,Upper Bypass,3/1/2021,Copepoda,791.3298529
2021,UBC1,Canal channel,Upper Bypass,3/1/2021,Large cladocera,874.6277321
2021,UBC1,Canal channel,Upper Bypass,3/1/2021,Ostracoda,41.64893963
2021,UBC1,Canal channel,Upper Bypass,3/1/2021,Rare,249.8936378
2021,UBC1,Canal channel,Upper Bypass,3/1/2021,Rotifera,41.64893963
2021,UBC1,Canal channel,Upper Bypass,3/1/2021,Small cladocera,6976.197387
2021,UBC2,Canal channel,Upper Bypass,3/1/2021,Aquatic insect,7.542157548
2021,UBC2,Canal channel,Upper Bypass,3/1/2021,Copepoda,429.9029802
2021,UBC2,Canal channel,Upper Bypass,3/1/2021,Large cladocera,158.3853085
2021,UBC2,Canal channel,Upper Bypass,3/1/2021,Rotifera,7.542157548
2021,UBC2,Canal channel,Upper Bypass,3/1/2021,Small cladocera,1425.467777
2021,UBC2,Canal channel,Upper Bypass,3/1/2021,Terrestrial insect,15.0843151
2021,UBC3,Canal channel,Upper Bypass,3/1/2021,Copepoda,473.3775571
2021,UBC3,Canal channel,Upper Bypass,3/1/2021,Rotifera,35.06500423
2021,UBC3,Canal channel,Upper Bypass,3/1/2021,Small cladocera,2325.978614
2021,UBW1,Wetland,Upper Bypass,3/1/2021,Copepoda,247.2218468
2021,UBW1,Wetland,Upper Bypass,3/1/2021,Large cladocera,2220.332058
2021,UBW1,Wetland,Upper Bypass,3/1/2021,Rare,9.329126296
2021,UBW1,Wetland,Upper Bypass,3/1/2021,Rotifera,18.65825259
2021,UBW1,Wetland,Upper Bypass,3/1/2021,Small cladocera,307.8611678
2021,BSA1,Agriculture,Butte Sink,3/8/2021,Aquatic insect,6.430502751
2021,BSA1,Agriculture,Butte Sink,3/8/2021,Copepoda,102.888044
2021,BSA1,Agriculture,Butte Sink,3/8/2021,Large cladocera,282.9421211
2021,BSA1,Agriculture,Butte Sink,3/8/2021,Ostracoda,9.645754127
2021,BSA1,Agriculture,Butte Sink,3/8/2021,Rotifera,19.29150825
2021,BSA1,Agriculture,Butte Sink,3/8/2021,Small cladocera,630.1892696
2021,BSC2,Canal channel,Butte Sink,3/8/2021,Copepoda,1222.389931
2021,BSC2,Canal channel,Butte Sink,3/8/2021,Large cladocera,1303.882593
2021,BSC2,Canal channel,Butte Sink,3/8/2021,Rotifera,122.2389931
2021,BSC2,Canal channel,Butte Sink,3/8/2021,Small cladocera,14913.15716
2021,BSW1,Wetland,Butte Sink,3/8/2021,Aquatic insect,42.04813074
2021,BSW1,Wetland,Butte Sink,3/8/2021,Copepoda,3553.067048
2021,BSW1,Wetland,Butte Sink,3/8/2021,Large cladocera,2354.695321
2021,BSW1,Wetland,Butte Sink,3/8/2021,Small cladocera,8451.674279
2021,BSW2,Wetland,Butte Sink,3/8/2021,Aquatic insect,212.2065908
2021,BSW2,Wetland,Butte Sink,3/8/2021,Copepoda,1679.968844
2021,BSW2,Wetland,Butte Sink,3/8/2021,Large cladocera,3678.247574
2021,BSW2,Wetland,Butte Sink,3/8/2021,Ostracoda,35.36776513
2021,BSW2,Wetland,Butte Sink,3/8/2021,Rotifera,106.1032954
2021,BSW2,Wetland,Butte Sink,3/8/2021,Small cladocera,1945.227082
2021,FRC1,River channel,Feather River,3/8/2021,Aquatic insect,12.67732489
2021,FRC1,River channel,Feather River,3/8/2021,Copepoda,7.339503885
2021,FRC1,River channel,Feather River,3/8/2021,Large cladocera,4.670593382
2021,FRC1,River channel,Feather River,3/8/2021,Rare,2.001682878
2021,FRC1,River channel,Feather River,3/8/2021,Rotifera,7.339503885
2021,FRC1,River channel,Feather River,3/8/2021,Small cladocera,7.339503885
2021,FRC1,River channel,Feather River,3/8/2021,Terrestrial insect,2.001682878
2021,LBC1,Canal channel,Lower Bypass,3/8/2021,Aquatic insect,73.80036405
2021,LBC1,Canal channel,Lower Bypass,3/8/2021,Copepoda,4624.822814
2021,LBC1,Canal channel,Lower Bypass,3/8/2021,Large cladocera,1279.20631
2021,LBC1,Canal channel,Lower Bypass,3/8/2021,Ostracoda,24.60012135
2021,LBC1,Canal channel,Lower Bypass,3/8/2021,Rare,24.60012135
2021,LBC1,Canal channel,Lower Bypass,3/8/2021,Rotifera,98.4004854
2021,LBC1,Canal channel,Lower Bypass,3/8/2021,Small cladocera,4575.622571
2021,LBC2,Canal channel,Lower Bypass,3/8/2021,Aquatic insect,1.731719069
2021,LBC2,Canal channel,Lower Bypass,3/8/2021,Copepoda,85.7200939
2021,LBC2,Canal channel,Lower Bypass,3/8/2021,Large cladocera,8.658595343
2021,LBC2,Canal channel,Lower Bypass,3/8/2021,Ostracoda,6.926876275
2021,LBC2,Canal channel,Lower Bypass,3/8/2021,Rare,1.731719069
2021,LBC2,Canal channel,Lower Bypass,3/8/2021,Rotifera,13.85375255
